participant_id,statement_id,vote_value
4ps6wCF5yKVBIoawkbxvbB-893,6g5g79or7875aud9-268,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,6szn9dde3cup8ijl-472,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,9kwv08hhxfgcaqvk-74,DISAGREE
4ps6wCF5yKVBIoawkbxvbB-893,9tze5r5uqpgb7r3o-70,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,a7tz0yncxll4zklo-29,DISAGREE
4ps6wCF5yKVBIoawkbxvbB-893,akhejla0gnzs43c5-190,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,ba75uuzpeal2w37d-191,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,cvs4f8cgvyie6ivw-14,DISAGREE
4ps6wCF5yKVBIoawkbxvbB-893,cwbfuk9e1v2isqp4-73,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,dhylurtp0lzjjege-67,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,ef828xg8y72ivgly-501,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,elrqvslwf90km3tz-251,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,f0onjpi163yk03o4-914,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,fl0ukeyz7srcbplj-79,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,gzr7txcb48y1o4iz-300,PASS
4ps6wCF5yKVBIoawkbxvbB-893,hukwqvr1h61iaoim-469,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,i7p5tb94874frhoc-12,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,ir4cowgzrixa11dp-32,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,izzqy72wx7ptx63c-76,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,jegqtoamdvlnknd6-317,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,jja26yfpmvxpj4hn-123,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,k0vm59m6mg87oi0e-599,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,k36m8jvh7ujodck8-857,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,kcd0rlexdw6lqwlv-765,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,keh5sw2292mtr6sn-490,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,ly8ozcywd14ve92m-54,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,me8f840982n2atqy-132,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,moxsfh4gg24479qt-763,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,mzsgippsfnkomv2x-199,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,nf7c3dd03uvulemx-182,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,pvs7hzioykl1cq99-15,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,r5xqt4p501nouhtc-243,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,riuu9k9xjuy0bvr6-129,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,sg65kxvf1t2tala7-7,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,sq0oxfq8myx444nl-117,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,t7o75rh8lx6dut07-267,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,t7zewviytwbozd1a-265,DISAGREE
4ps6wCF5yKVBIoawkbxvbB-893,t9nt3w5uzbikcidk-2,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,tb74rs7gu0env5sn-697,DISAGREE
4ps6wCF5yKVBIoawkbxvbB-893,tgxnx4sn6sm5rrvs-809,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,tow4ycz04cdpqvl0-460,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,trp0j43d5iqvnb4g-61,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,v2y4xkss0kb68rer-444,PASS
4ps6wCF5yKVBIoawkbxvbB-893,v6tt9q1ni10kqsos-805,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,whwkmy9x8sylemru-719,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,wkshy8nbiquwrxze-684,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,x7eedtjvzhwjr64d-17,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,xuj3ac6pe63lbqgu-486,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,xyjoa21a6xvaj2k8-575,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,xyzx9jpnbzug0it2-578,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,yp04k43safyh1fkj-736,AGREE
4ps6wCF5yKVBIoawkbxvbB-893,yt8qzpky32orwixz-356,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,085rntdr5xyfc4kl-509,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,1g983ep9p9w4j66c-539,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,3p91i3vmzwffhhcm-395,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,3pt5r5rc6zs62ywe-538,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,3t60rjiw1swjckjl-39,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,5935a0l7253j2d54-20,DISAGREE
4pvTczMUmFwKDmr1i6fjFX-676,7n8la100qxmcthph-419,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,9boq0iq2fa39e3nw-480,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,9kwv08hhxfgcaqvk-74,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,a7tz0yncxll4zklo-29,DISAGREE
4pvTczMUmFwKDmr1i6fjFX-676,cvs4f8cgvyie6ivw-14,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,d84u89yjb1qx6gvw-80,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,eaxylnfxj4pnjy1o-837,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,edhhjshzkbrh7lay-628,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,elrqvslwf90km3tz-251,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,h2m5zja8dzr1yxr2-66,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,jlzfflb7wxrum2lh-742,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,k0axycelos6zle6k-275,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,k2vmwwyzx4w6xlpu-130,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,l8a78e9rivh6t1nt-295,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,ly8ozcywd14ve92m-54,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,mb5m9j98cwn2y8fv-228,DISAGREE
4pvTczMUmFwKDmr1i6fjFX-676,me8f840982n2atqy-132,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,nqjqijc1ydmt8vt4-532,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,pht0hl9xpseimvih-9,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,pja1wj0tpac56t4u-18,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,pvs7hzioykl1cq99-15,DISAGREE
4pvTczMUmFwKDmr1i6fjFX-676,qvindh4spfdrwb2s-831,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,sb5iqnf74t60ploz-466,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,sq0oxfq8myx444nl-117,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,teiyzcotohp6vz41-43,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,tgv44ftj5ccasbuo-801,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,v01zderi4k5ogz2u-836,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,v1zocfi4o6l1f90s-311,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,whwkmy9x8sylemru-719,DISAGREE
4pvTczMUmFwKDmr1i6fjFX-676,x7eedtjvzhwjr64d-17,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,xmxb9yo18pajssuu-361,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,xtxmgtt0iaakytt3-282,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,xyvgiui9kkhzlm72-257,PASS
4pvTczMUmFwKDmr1i6fjFX-676,yp04k43safyh1fkj-736,AGREE
4pvTczMUmFwKDmr1i6fjFX-676,yxdw2zcfzw0ldalm-314,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,1b0z3nx39rbsv55p-116,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,4u9bxf445cri8bix-681,DISAGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,5935a0l7253j2d54-20,DISAGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,6ys445gdej31gymd-579,PASS
4Q3HFEIp6PNuCvQ6psgBsJ-674,7oq2zdo74v1qx8er-695,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,8cgn0t6dvwrb7f6f-512,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,9t84azytjxepq85j-6,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,a7tz0yncxll4zklo-29,DISAGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,akhejla0gnzs43c5-190,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,c9h42m44gv3z6bz8-492,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,dhgzz0jkibu4fmpk-513,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,g2qzw3c1qkbhb7s9-224,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,glh62c9t199dxj37-491,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,go8jn42x2ezc7fov-671,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,h2m5zja8dzr1yxr2-66,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,hl88kzruin3oeuvt-352,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,hv3a3zmf8mdd4v30-1,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,jegqtoamdvlnknd6-317,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,jeyn9382kkzmpjrh-262,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,nam148p0tvhhpbmy-44,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,nkb4ehou6qlz2rwg-581,PASS
4Q3HFEIp6PNuCvQ6psgBsJ-674,pvs7hzioykl1cq99-15,PASS
4Q3HFEIp6PNuCvQ6psgBsJ-674,t7o75rh8lx6dut07-267,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,teiyzcotohp6vz41-43,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,tgv44ftj5ccasbuo-801,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,x7eedtjvzhwjr64d-17,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,xmxb9yo18pajssuu-361,DISAGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,xpnmjqy3odsx4nxv-576,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,yjxrpj1epkyrybov-188,AGREE
4Q3HFEIp6PNuCvQ6psgBsJ-674,yt8qzpky32orwixz-356,PASS
4qkggQUO1FKXglZR48SrQO-789,049enulqjidknwi5-240,AGREE
4qkggQUO1FKXglZR48SrQO-789,3qsqcq30o30ubmc9-279,AGREE
4qkggQUO1FKXglZR48SrQO-789,5935a0l7253j2d54-20,AGREE
4qkggQUO1FKXglZR48SrQO-789,6ys445gdej31gymd-579,AGREE
4qkggQUO1FKXglZR48SrQO-789,a7tz0yncxll4zklo-29,PASS
4qkggQUO1FKXglZR48SrQO-789,ahulwjtiqwnrhzn4-882,AGREE
4qkggQUO1FKXglZR48SrQO-789,chj755nf4zw9xa3k-16,PASS
4qkggQUO1FKXglZR48SrQO-789,cnbh6nqqb9lzs34j-807,AGREE
4qkggQUO1FKXglZR48SrQO-789,cvs4f8cgvyie6ivw-14,DISAGREE
4qkggQUO1FKXglZR48SrQO-789,cw9yil8sa3idy3c7-860,AGREE
4qkggQUO1FKXglZR48SrQO-789,ffcxhgnzei3zrrhf-810,AGREE
4qkggQUO1FKXglZR48SrQO-789,foy4dd1vn8lfjdtv-443,AGREE
4qkggQUO1FKXglZR48SrQO-789,hv3a3zmf8mdd4v30-1,AGREE
4qkggQUO1FKXglZR48SrQO-789,ir4cowgzrixa11dp-32,AGREE
4qkggQUO1FKXglZR48SrQO-789,jlzfflb7wxrum2lh-742,DISAGREE
4qkggQUO1FKXglZR48SrQO-789,kjxjq5nv8oga0x7z-893,AGREE
4qkggQUO1FKXglZR48SrQO-789,kwe4bx4lr9tjq8zg-901,AGREE
4qkggQUO1FKXglZR48SrQO-789,mu7jae58huxg2myr-889,AGREE
4qkggQUO1FKXglZR48SrQO-789,n9wszv83xphx2kbv-845,AGREE
4qkggQUO1FKXglZR48SrQO-789,phr62gdswm31yiha-31,AGREE
4qkggQUO1FKXglZR48SrQO-789,pvs7hzioykl1cq99-15,AGREE
4qkggQUO1FKXglZR48SrQO-789,qzcuctsuflsehuds-278,AGREE
4qkggQUO1FKXglZR48SrQO-789,r5xqt4p501nouhtc-243,AGREE
4qkggQUO1FKXglZR48SrQO-789,rm6j8y6rh05hhiwf-868,AGREE
4qkggQUO1FKXglZR48SrQO-789,s1k9ye9o2m71hssb-247,PASS
4qkggQUO1FKXglZR48SrQO-789,tgxnx4sn6sm5rrvs-809,AGREE
4qkggQUO1FKXglZR48SrQO-789,unlpaih0p4e05qmk-769,PASS
4qkggQUO1FKXglZR48SrQO-789,x43wfsqg8x80rmhr-806,AGREE
4qkggQUO1FKXglZR48SrQO-789,x7eedtjvzhwjr64d-17,PASS
4qkggQUO1FKXglZR48SrQO-789,xaji0y6dpbhsahxt-0,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,049enulqjidknwi5-240,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,085rntdr5xyfc4kl-509,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,1g463sdygfliji18-274,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,1n13jcat9mx2x18h-49,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,53lc58drc11ertj5-8,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,5935a0l7253j2d54-20,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,6qdy4lmct64z7w2s-233,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,7c7bo119xp9n56ny-280,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,7fxzv4u3bbxux1ox-238,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,a7tz0yncxll4zklo-29,PASS
4r27GlUY7SNYZL9Fe6cY4i-967,chj755nf4zw9xa3k-16,PASS
4r27GlUY7SNYZL9Fe6cY4i-967,cvs4f8cgvyie6ivw-14,PASS
4r27GlUY7SNYZL9Fe6cY4i-967,d2kd1poxrteo2t8f-755,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,dppq0y9dom5igqpk-11,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,fel6246hid25owf7-19,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,ffcxhgnzei3zrrhf-810,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,g2qzw3c1qkbhb7s9-224,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,i9g5dzx5qjicjdan-504,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,ie0rnujjq9k6re4q-232,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,ir4cowgzrixa11dp-32,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,jja26yfpmvxpj4hn-123,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,kgeuidjipnf8f3gr-885,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,kkv9rftmttqlgzui-115,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,kwe4bx4lr9tjq8zg-901,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,mzsgippsfnkomv2x-199,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,n9j2qp89uzfk8ut0-13,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,ofn1r4kz36u8ueih-288,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,ofqewaouaxeqbnhl-45,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,os9xtogn1w1ht7pz-83,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,pdtz91x70fqldb2u-749,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,pvs7hzioykl1cq99-15,PASS
4r27GlUY7SNYZL9Fe6cY4i-967,rdmly4lyk83tqll8-81,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,sg65kxvf1t2tala7-7,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,t9nt3w5uzbikcidk-2,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,tb74rs7gu0env5sn-697,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,v1zocfi4o6l1f90s-311,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,vwwusxlmt2pnjka3-902,PASS
4r27GlUY7SNYZL9Fe6cY4i-967,x7eedtjvzhwjr64d-17,PASS
4r27GlUY7SNYZL9Fe6cY4i-967,yo4rcb1kjtgq01te-388,AGREE
4r27GlUY7SNYZL9Fe6cY4i-967,yp04k43safyh1fkj-736,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,3ifhv1xg1r11q7uw-195,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,493wxa73jgzlma5u-186,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,4ivsolmlgses6m03-194,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,53lc58drc11ertj5-8,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,7e8g8jdp0lvsnujz-24,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,9kwv08hhxfgcaqvk-74,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,9t84azytjxepq85j-6,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,a7tz0yncxll4zklo-29,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,afeyuhz1gv0e38da-52,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,akhejla0gnzs43c5-190,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,ba75uuzpeal2w37d-191,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,cvs4f8cgvyie6ivw-14,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,cwi64ciyhe7ur23g-10,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,hv3a3zmf8mdd4v30-1,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,i3qk2iagl58kxo9t-23,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,i7p5tb94874frhoc-12,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,ir4cowgzrixa11dp-32,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,k2vmwwyzx4w6xlpu-130,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,kkv9rftmttqlgzui-115,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,mzsgippsfnkomv2x-199,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,nf7c3dd03uvulemx-182,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,ofwb0hpmnz1udbfw-187,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,pvs7hzioykl1cq99-15,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,ro8bnp84dyt9moge-149,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,sg65kxvf1t2tala7-7,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,sq0oxfq8myx444nl-117,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,t1ghr09skdgigatj-68,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,x7eedtjvzhwjr64d-17,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,yjxrpj1epkyrybov-188,AGREE
4rmXNPZIKXY5NTUAIZb5iI-227,z15bcw790pdw5py6-118,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,085rntdr5xyfc4kl-509,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,0s0r2sds8b25sq8c-170,PASS
4RNVFGrEiAuqIk2qYJsl9C-732,3c9xqym52xg8p6be-235,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,6szn9dde3cup8ijl-472,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,750cehlxslg6mm1z-255,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,9kwv08hhxfgcaqvk-74,DISAGREE
4RNVFGrEiAuqIk2qYJsl9C-732,9t84azytjxepq85j-6,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,a7tz0yncxll4zklo-29,DISAGREE
4RNVFGrEiAuqIk2qYJsl9C-732,akhejla0gnzs43c5-190,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,bc2swsozctwjlsh3-458,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,cvs4f8cgvyie6ivw-14,DISAGREE
4RNVFGrEiAuqIk2qYJsl9C-732,cwi64ciyhe7ur23g-10,PASS
4RNVFGrEiAuqIk2qYJsl9C-732,e088o98bv78hu7f0-503,DISAGREE
4RNVFGrEiAuqIk2qYJsl9C-732,eaxylnfxj4pnjy1o-837,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,i3qk2iagl58kxo9t-23,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,i7p5tb94874frhoc-12,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,i9g5dzx5qjicjdan-504,DISAGREE
4RNVFGrEiAuqIk2qYJsl9C-732,j3muurmybd2qe4pa-424,PASS
4RNVFGrEiAuqIk2qYJsl9C-732,k0axycelos6zle6k-275,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,nal3gywiymenvg3k-598,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,nam148p0tvhhpbmy-44,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,pht0hl9xpseimvih-9,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,pvs7hzioykl1cq99-15,PASS
4RNVFGrEiAuqIk2qYJsl9C-732,riuu9k9xjuy0bvr6-129,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,t9nt3w5uzbikcidk-2,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,v01zderi4k5ogz2u-836,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,whwkmy9x8sylemru-719,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,x7eedtjvzhwjr64d-17,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,xpnmjqy3odsx4nxv-576,AGREE
4RNVFGrEiAuqIk2qYJsl9C-732,yt8qzpky32orwixz-356,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,0dk0get8t63j3r30-131,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,15z8vmuhxid4n1u3-183,PASS
4RsXmySVfUxQYu9MKmuIFE-178,1b0z3nx39rbsv55p-116,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,1n13jcat9mx2x18h-49,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,3ifhv1xg1r11q7uw-195,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,41ibljh75lxo6qji-4,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,493wxa73jgzlma5u-186,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,4ivsolmlgses6m03-194,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,4qxxva2ieuc1hh5l-150,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,53lc58drc11ertj5-8,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,5935a0l7253j2d54-20,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,a7tz0yncxll4zklo-29,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,akhejla0gnzs43c5-190,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,b2knftu2gc5wi6fq-121,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,ba75uuzpeal2w37d-191,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,cdyk0x65mufm8zov-206,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,chj755nf4zw9xa3k-16,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,cvs4f8cgvyie6ivw-14,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,dhylurtp0lzjjege-67,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,f6a4fejgxaa2ilgb-168,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,f8krd5eqy08p0fod-146,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,hv3a3zmf8mdd4v30-1,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,i7p5tb94874frhoc-12,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,ir4cowgzrixa11dp-32,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,jja26yfpmvxpj4hn-123,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,k2vmwwyzx4w6xlpu-130,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,kkv9rftmttqlgzui-115,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,ly8ozcywd14ve92m-54,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,nf7c3dd03uvulemx-182,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,ofwb0hpmnz1udbfw-187,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,os9xtogn1w1ht7pz-83,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,pht0hl9xpseimvih-9,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,pnsm43d8w3zp08j3-55,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,pvs7hzioykl1cq99-15,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,royr6ccvcjwtl9tq-171,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,sg65kxvf1t2tala7-7,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,ujv6oh9sdbdw2pcn-5,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,wnnhj7xvg0fn9xuy-3,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,x7eedtjvzhwjr64d-17,DISAGREE
4RsXmySVfUxQYu9MKmuIFE-178,xaji0y6dpbhsahxt-0,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,yjxrpj1epkyrybov-188,AGREE
4RsXmySVfUxQYu9MKmuIFE-178,z15bcw790pdw5py6-118,AGREE
4Rzmt5kzIDK0fGepRObwyU-502,0s0r2sds8b25sq8c-170,AGREE
4Rzmt5kzIDK0fGepRObwyU-502,1g463sdygfliji18-274,AGREE
4Rzmt5kzIDK0fGepRObwyU-502,1n13jcat9mx2x18h-49,AGREE
4Rzmt5kzIDK0fGepRObwyU-502,3qsqcq30o30ubmc9-279,AGREE
4Rzmt5kzIDK0fGepRObwyU-502,3t60rjiw1swjckjl-39,PASS
4Rzmt5kzIDK0fGepRObwyU-502,493wxa73jgzlma5u-186,AGREE
4Rzmt5kzIDK0fGepRObwyU-502,5935a0l7253j2d54-20,AGREE
4Rzmt5kzIDK0fGepRObwyU-502,8hyexf7jxjn6fokz-435,AGREE
4Rzmt5kzIDK0fGepRObwyU-502,9kwv08hhxfgcaqvk-74,DISAGREE
